"file","parser","ok","error","warnings","n_rows"
"NM_05_058.lst","sigmas",TRUE,NA,NA,2
"NM_05_058.lst","ofv",TRUE,NA,NA,NA
"NM_05_058.lst","condn",TRUE,NA,NA,NA
"NM_05_059.lst","read_lst_file",TRUE,NA,NA,451
"NM_05_059.lst","thetas",TRUE,NA,NA,11
"NM_05_059.lst","etas",TRUE,NA,NA,1
"NM_05_059.lst","sigmas",TRUE,NA,NA,2
"NM_05_059.lst","ofv",TRUE,NA,NA,NA
"NM_05_059.lst","condn",TRUE,NA,NA,NA
"NM_05_060.lst","read_lst_file",TRUE,NA,NA,1124
"NM_05_060.lst","thetas",TRUE,NA,NA,14
"NM_05_060.lst","etas",TRUE,NA,NA,6
"NM_05_060.lst","sigmas",TRUE,NA,NA,1
"NM_05_060.lst","ofv",TRUE,NA,NA,NA
"NM_05_060.lst","condn",TRUE,NA,NA,NA
"NM_05_062.lst","read_lst_file",TRUE,NA,NA,108
"NM_05_062.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_062.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_062.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_062.lst","ofv",TRUE,NA,NA,NA
"NM_05_062.lst","condn",TRUE,NA,NA,NA
"NM_05_063.lst","read_lst_file",TRUE,NA,NA,452
"NM_05_063.lst","thetas",TRUE,NA,NA,11
"NM_05_063.lst","etas",TRUE,NA,NA,3
"NM_05_063.lst","sigmas",TRUE,NA,NA,2
"NM_05_063.lst","ofv",TRUE,NA,NA,NA
"NM_05_063.lst","condn",TRUE,NA,NA,NA
"NM_05_064.lst","read_lst_file",TRUE,NA,NA,1130
"NM_05_064.lst","thetas",TRUE,NA,NA,16
"NM_05_064.lst","etas",TRUE,NA,NA,5
"NM_05_064.lst","sigmas",TRUE,NA,NA,2
"NM_05_064.lst","ofv",TRUE,NA,NA,NA
"NM_05_064.lst","condn",TRUE,NA,NA,NA
"NM_05_065.lst","read_lst_file",TRUE,NA,NA,1104
"NM_05_065.lst","thetas",TRUE,NA,NA,13
"NM_05_065.lst","etas",TRUE,NA,NA,5
"NM_05_065.lst","sigmas",TRUE,NA,NA,1
"NM_05_065.lst","ofv",TRUE,NA,NA,NA
"NM_05_065.lst","condn",TRUE,NA,NA,NA
"NM_05_066.lst","read_lst_file",TRUE,NA,NA,766
"NM_05_066.lst","thetas",TRUE,NA,NA,8
"NM_05_066.lst","etas",TRUE,NA,NA,3
"NM_05_066.lst","sigmas",TRUE,NA,NA,2
"NM_05_066.lst","ofv",TRUE,NA,NA,NA
"NM_05_066.lst","condn",TRUE,NA,NA,NA
"NM_05_067.lst","read_lst_file",TRUE,NA,NA,511
"NM_05_067.lst","thetas",TRUE,NA,NA,16
"NM_05_067.lst","etas",TRUE,NA,NA,6
"NM_05_067.lst","sigmas",TRUE,NA,NA,1
"NM_05_067.lst","ofv",TRUE,NA,NA,NA
"NM_05_067.lst","condn",TRUE,NA,NA,NA
"NM_05_068.lst","read_lst_file",TRUE,NA,NA,1162
"NM_05_068.lst","thetas",TRUE,NA,NA,13
"NM_05_068.lst","etas",TRUE,NA,NA,6
"NM_05_068.lst","sigmas",TRUE,NA,NA,2
"NM_05_068.lst","ofv",TRUE,NA,NA,NA
"NM_05_068.lst","condn",TRUE,NA,NA,NA
"NM_05_069.lst","read_lst_file",TRUE,NA,NA,1036
"NM_05_069.lst","thetas",TRUE,NA,NA,13
"NM_05_069.lst","etas",TRUE,NA,NA,5
"NM_05_069.lst","sigmas",TRUE,NA,NA,2
"NM_05_069.lst","ofv",TRUE,NA,NA,NA
"NM_05_069.lst","condn",TRUE,NA,NA,NA
"NM_05_070.lst","read_lst_file",TRUE,NA,NA,974
"NM_05_070.lst","thetas",TRUE,NA,NA,13
"NM_05_070.lst","etas",TRUE,NA,NA,5
"NM_05_070.lst","sigmas",TRUE,NA,NA,1
"NM_05_070.lst","ofv",TRUE,NA,NA,NA
"NM_05_070.lst","condn",TRUE,NA,NA,NA
"NM_05_071.lst","read_lst_file",TRUE,NA,NA,780
"NM_05_071.lst","thetas",TRUE,NA,NA,11
"NM_05_071.lst","etas",TRUE,NA,NA,3
"NM_05_071.lst","sigmas",TRUE,NA,NA,1
"NM_05_071.lst","ofv",TRUE,NA,NA,NA
"NM_05_071.lst","condn",TRUE,NA,NA,NA
"NM_05_072.lst","read_lst_file",TRUE,NA,NA,1187
"NM_05_072.lst","thetas",TRUE,NA,NA,13
"NM_05_072.lst","etas",TRUE,NA,NA,6
"NM_05_072.lst","sigmas",TRUE,NA,NA,2
"NM_05_072.lst","ofv",TRUE,NA,NA,NA
"NM_05_072.lst","condn",TRUE,NA,NA,NA
"NM_05_073.lst","read_lst_file",TRUE,NA,NA,113
"NM_05_073.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_073.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_073.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_073.lst","ofv",TRUE,NA,NA,NA
"NM_05_073.lst","condn",TRUE,NA,NA,NA
"NM_05_074.lst","read_lst_file",TRUE,NA,NA,736
"NM_05_074.lst","thetas",TRUE,NA,NA,9
"NM_05_074.lst","etas",TRUE,NA,NA,3
"NM_05_074.lst","sigmas",TRUE,NA,NA,1
"NM_05_074.lst","ofv",TRUE,NA,NA,NA
"NM_05_074.lst","condn",TRUE,NA,NA,NA
"NM_05_075.lst","read_lst_file",TRUE,NA,NA,1305
"NM_05_075.lst","thetas",TRUE,NA,NA,12
"NM_05_075.lst","etas",TRUE,NA,NA,6
"NM_05_075.lst","sigmas",TRUE,NA,NA,2
"NM_05_075.lst","ofv",TRUE,NA,NA,NA
"NM_05_075.lst","condn",TRUE,NA,NA,NA
"NM_05_076.lst","read_lst_file",TRUE,NA,NA,1046
"NM_05_076.lst","thetas",TRUE,NA,NA,11
"NM_05_076.lst","etas",TRUE,NA,NA,6
"NM_05_076.lst","sigmas",TRUE,NA,NA,1
"NM_05_076.lst","ofv",TRUE,NA,NA,NA
"NM_05_076.lst","condn",TRUE,NA,NA,NA
"NM_05_077.lst","read_lst_file",TRUE,NA,NA,496
"NM_05_077.lst","thetas",TRUE,NA,NA,14
"NM_05_077.lst","etas",TRUE,NA,NA,5
"NM_05_077.lst","sigmas",TRUE,NA,NA,1
"NM_05_077.lst","ofv",TRUE,NA,NA,NA
"NM_05_077.lst","condn",TRUE,NA,NA,NA
"NM_05_078.lst","read_lst_file",TRUE,NA,NA,1107
"NM_05_078.lst","thetas",TRUE,NA,NA,11
"NM_05_078.lst","etas",TRUE,NA,NA,6
"NM_05_078.lst","sigmas",TRUE,NA,NA,2
"NM_05_078.lst","ofv",TRUE,NA,NA,NA
"NM_05_078.lst","condn",TRUE,NA,NA,NA
"NM_05_079.lst","read_lst_file",TRUE,NA,NA,1030
"NM_05_079.lst","thetas",TRUE,NA,NA,15
"NM_05_079.lst","etas",TRUE,NA,NA,5
"NM_05_079.lst","sigmas",TRUE,NA,NA,1
"NM_05_079.lst","ofv",TRUE,NA,NA,NA
"NM_05_079.lst","condn",TRUE,NA,NA,NA
"NM_05_080.lst","read_lst_file",TRUE,NA,NA,709
"NM_05_080.lst","thetas",TRUE,NA,NA,8
"NM_05_080.lst","etas",TRUE,NA,NA,2
"NM_05_080.lst","sigmas",TRUE,NA,NA,2
"NM_05_080.lst","ofv",TRUE,NA,NA,NA
"NM_05_080.lst","condn",TRUE,NA,NA,NA
"NM_05_081.lst","read_lst_file",TRUE,NA,NA,429
"NM_05_081.lst","thetas",TRUE,NA,NA,8
"NM_05_081.lst","etas",TRUE,NA,NA,1
"NM_05_081.lst","sigmas",TRUE,NA,NA,1
"NM_05_081.lst","ofv",TRUE,NA,NA,NA
"NM_05_081.lst","condn",TRUE,NA,NA,NA
"NM_05_082.lst","read_lst_file",TRUE,NA,NA,1141
"NM_05_082.lst","thetas",TRUE,NA,NA,14
"NM_05_082.lst","etas",TRUE,NA,NA,6
"NM_05_082.lst","sigmas",TRUE,NA,NA,1
"NM_05_082.lst","ofv",TRUE,NA,NA,NA
"NM_05_082.lst","condn",TRUE,NA,NA,NA
"NM_05_083.lst","read_lst_file",TRUE,NA,NA,1038
"NM_05_083.lst","thetas",TRUE,NA,NA,11
"NM_05_083.lst","etas",TRUE,NA,NA,6
"NM_05_083.lst","sigmas",TRUE,NA,NA,1
"NM_05_083.lst","ofv",TRUE,NA,NA,NA
"NM_05_083.lst","condn",TRUE,NA,NA,NA
"NM_05_084.lst","read_lst_file",TRUE,NA,NA,1011
"NM_05_084.lst","thetas",TRUE,NA,NA,12
"NM_05_084.lst","etas",TRUE,NA,NA,5
"NM_05_084.lst","sigmas",TRUE,NA,NA,2
"NM_05_084.lst","ofv",TRUE,NA,NA,NA
"NM_05_084.lst","condn",TRUE,NA,NA,NA
"NM_05_085.lst","read_lst_file",TRUE,NA,NA,101
"NM_05_085.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_085.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_085.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_085.lst","ofv",TRUE,NA,NA,NA
"NM_05_085.lst","condn",TRUE,NA,NA,NA
"NM_05_086.lst","read_lst_file",TRUE,NA,NA,1156
"NM_05_086.lst","thetas",TRUE,NA,NA,15
"NM_05_086.lst","etas",TRUE,NA,NA,6
"NM_05_086.lst","sigmas",TRUE,NA,NA,1
"NM_05_086.lst","ofv",TRUE,NA,NA,NA
"NM_05_086.lst","condn",TRUE,NA,NA,NA
"NM_05_087.lst","read_lst_file",TRUE,NA,NA,448
"NM_05_087.lst","thetas",TRUE,NA,NA,10
"NM_05_087.lst","etas",TRUE,NA,NA,1
"NM_05_087.lst","sigmas",TRUE,NA,NA,2
"NM_05_087.lst","ofv",TRUE,NA,NA,NA
"NM_05_087.lst","condn",TRUE,NA,NA,NA
"NM_05_088.lst","read_lst_file",TRUE,NA,NA,518
"NM_05_088.lst","thetas",TRUE,NA,NA,17
"NM_05_088.lst","etas",TRUE,NA,NA,6
"NM_05_088.lst","sigmas",TRUE,NA,NA,2
"NM_05_088.lst","ofv",TRUE,NA,NA,NA
"NM_05_088.lst","condn",TRUE,NA,NA,NA
"NM_05_089.lst","read_lst_file",TRUE,NA,NA,682
"NM_05_089.lst","thetas",TRUE,NA,NA,6
"NM_05_089.lst","etas",TRUE,NA,NA,2
"NM_05_089.lst","sigmas",TRUE,NA,NA,2
"NM_05_089.lst","ofv",TRUE,NA,NA,NA
"NM_05_089.lst","condn",TRUE,NA,NA,NA
"NM_05_090.lst","read_lst_file",TRUE,NA,NA,822
"NM_05_090.lst","thetas",TRUE,NA,NA,9
"NM_05_090.lst","etas",TRUE,NA,NA,4
"NM_05_090.lst","sigmas",TRUE,NA,NA,1
"NM_05_090.lst","ofv",TRUE,NA,NA,NA
"NM_05_090.lst","condn",TRUE,NA,NA,NA
"NM_05_091.lst","read_lst_file",TRUE,NA,NA,1156
"NM_05_091.lst","thetas",TRUE,NA,NA,15
"NM_05_091.lst","etas",TRUE,NA,NA,6
"NM_05_091.lst","sigmas",TRUE,NA,NA,1
"NM_05_091.lst","ofv",TRUE,NA,NA,NA
"NM_05_091.lst","condn",TRUE,NA,NA,NA
"NM_05_092.lst","read_lst_file",TRUE,NA,NA,483
"NM_05_092.lst","thetas",TRUE,NA,NA,13
"NM_05_092.lst","etas",TRUE,NA,NA,6
"NM_05_092.lst","sigmas",TRUE,NA,NA,1
"NM_05_092.lst","ofv",TRUE,NA,NA,NA
"NM_05_092.lst","condn",TRUE,NA,NA,NA
"NM_05_093.lst","read_lst_file",TRUE,NA,NA,656
"NM_05_093.lst","thetas",TRUE,NA,NA,7
"NM_05_093.lst","etas",TRUE,NA,NA,2
"NM_05_093.lst","sigmas",TRUE,NA,NA,1
"NM_05_093.lst","ofv",TRUE,NA,NA,NA
"NM_05_093.lst","condn",TRUE,NA,NA,NA
"NM_05_094.lst","read_lst_file",TRUE,NA,NA,454
"NM_05_094.lst","thetas",TRUE,NA,NA,10
"NM_05_094.lst","etas",TRUE,NA,NA,2
"NM_05_094.lst","sigmas",TRUE,NA,NA,2
"NM_05_094.lst","ofv",TRUE,NA,NA,NA
"NM_05_094.lst","condn",TRUE,NA,NA,NA
"NM_05_095.lst","read_lst_file",TRUE,NA,NA,893
"NM_05_095.lst","thetas",TRUE,NA,NA,11
"NM_05_095.lst","etas",TRUE,NA,NA,4
"NM_05_095.lst","sigmas",TRUE,NA,NA,2
"NM_05_095.lst","ofv",TRUE,NA,NA,NA
"NM_05_095.lst","condn",TRUE,NA,NA,NA
"NM_05_096.lst","read_lst_file",TRUE,NA,NA,319
"NM_05_096.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_096.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_096.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_05_096.lst","ofv",TRUE,NA,NA,NA
"NM_05_096.lst","condn",TRUE,NA,NA,NA
"NM_05_097.lst","read_lst_file",TRUE,NA,NA,1052
"NM_05_097.lst","thetas",TRUE,NA,NA,14
"NM_05_097.lst","etas",TRUE,NA,NA,5
"NM_05_097.lst","sigmas",TRUE,NA,NA,2
"NM_05_097.lst","ofv",TRUE,NA,NA,NA
"NM_05_097.lst","condn",TRUE,NA,NA,NA
"NM_05_098.lst","read_lst_file",TRUE,NA,NA,452
"NM_05_098.lst","thetas",TRUE,NA,NA,10
"NM_05_098.lst","etas",TRUE,NA,NA,2
"NM_05_098.lst","sigmas",TRUE,NA,NA,1
"NM_05_098.lst","ofv",TRUE,NA,NA,NA
"NM_05_098.lst","condn",TRUE,NA,NA,NA
"NM_05_099.lst","read_lst_file",TRUE,NA,NA,1395
"NM_05_099.lst","thetas",TRUE,NA,NA,15
"NM_05_099.lst","etas",TRUE,NA,NA,6
"NM_05_099.lst","sigmas",TRUE,NA,NA,2
"NM_05_099.lst","ofv",TRUE,NA,NA,NA
"NM_05_099.lst","condn",TRUE,NA,NA,NA
"NM_05_100.lst","read_lst_file",TRUE,NA,NA,984
"NM_05_100.lst","thetas",TRUE,NA,NA,13
"NM_05_100.lst","etas",TRUE,NA,NA,5
"NM_05_100.lst","sigmas",TRUE,NA,NA,1
"NM_05_100.lst","ofv",TRUE,NA,NA,NA
"NM_05_100.lst","condn",TRUE,NA,NA,NA
"NM_05_101.lst","read_lst_file",TRUE,NA,NA,973
"NM_05_101.lst","thetas",TRUE,NA,NA,12
"NM_05_101.lst","etas",TRUE,NA,NA,5
"NM_05_101.lst","sigmas",TRUE,NA,NA,1
"NM_05_101.lst","ofv",TRUE,NA,NA,NA
"NM_05_101.lst","condn",TRUE,NA,NA,NA
"NM_05_102.lst","read_lst_file",TRUE,NA,NA,707
"NM_05_102.lst","thetas",TRUE,NA,NA,10
"NM_05_102.lst","etas",TRUE,NA,NA,2
"NM_05_102.lst","sigmas",TRUE,NA,NA,1
"NM_05_102.lst","ofv",TRUE,NA,NA,NA
"NM_05_102.lst","condn",TRUE,NA,NA,NA
"NM_05_103.lst","read_lst_file",TRUE,NA,NA,455
"NM_05_103.lst","thetas",TRUE,NA,NA,11
"NM_05_103.lst","etas",TRUE,NA,NA,3
"NM_05_103.lst","sigmas",TRUE,NA,NA,2
"NM_05_103.lst","ofv",TRUE,NA,NA,NA
"NM_05_103.lst","condn",TRUE,NA,NA,NA
"NM_05_104.lst","read_lst_file",TRUE,NA,NA,877
"NM_05_104.lst","thetas",TRUE,NA,NA,12
"NM_05_104.lst","etas",TRUE,NA,NA,4
"NM_05_104.lst","sigmas",TRUE,NA,NA,1
"NM_05_104.lst","ofv",TRUE,NA,NA,NA
"NM_05_104.lst","condn",TRUE,NA,NA,NA
"NM_05_105.lst","read_lst_file",TRUE,NA,NA,453
"NM_05_105.lst","thetas",TRUE,NA,NA,9
"NM_05_105.lst","etas",TRUE,NA,NA,2
"NM_05_105.lst","sigmas",TRUE,NA,NA,2
"NM_05_105.lst","ofv",TRUE,NA,NA,NA
"NM_05_105.lst","condn",TRUE,NA,NA,NA
"NM_05_106.lst","read_lst_file",TRUE,NA,NA,517
"NM_05_106.lst","thetas",TRUE,NA,NA,15
"NM_05_106.lst","etas",TRUE,NA,NA,5
"NM_05_106.lst","sigmas",TRUE,NA,NA,2
"NM_05_106.lst","ofv",TRUE,NA,NA,NA
"NM_05_106.lst","condn",TRUE,NA,NA,NA
"NM_05_107.lst","read_lst_file",TRUE,NA,NA,509
"NM_05_107.lst","thetas",TRUE,NA,NA,18
"NM_05_107.lst","etas",TRUE,NA,NA,5
"NM_05_107.lst","sigmas",TRUE,NA,NA,1
"NM_05_107.lst","ofv",TRUE,NA,NA,NA
"NM_05_107.lst","condn",TRUE,NA,NA,NA
"NM_05_108.lst","read_lst_file",TRUE,NA,NA,779
"NM_05_108.lst","thetas",TRUE,NA,NA,11
"NM_05_108.lst","etas",TRUE,NA,NA,3
"NM_05_108.lst","sigmas",TRUE,NA,NA,1
"NM_05_108.lst","ofv",TRUE,NA,NA,NA
"NM_05_108.lst","condn",TRUE,NA,NA,NA
"NM_05_109.lst","read_lst_file",TRUE,NA,NA,1345
"NM_05_109.lst","thetas",TRUE,NA,NA,13
"NM_05_109.lst","etas",TRUE,NA,NA,6
"NM_05_109.lst","sigmas",TRUE,NA,NA,2
"NM_05_109.lst","ofv",TRUE,NA,NA,NA
"NM_05_109.lst","condn",TRUE,NA,NA,NA
"NM_05_110.lst","read_lst_file",TRUE,NA,NA,482
"NM_05_110.lst","thetas",TRUE,NA,NA,12
"NM_05_110.lst","etas",TRUE,NA,NA,5
"NM_05_110.lst","sigmas",TRUE,NA,NA,1
"NM_05_110.lst","ofv",TRUE,NA,NA,NA
"NM_05_110.lst","condn",TRUE,NA,NA,NA
"NM_05_111.lst","read_lst_file",TRUE,NA,NA,452
"NM_05_111.lst","thetas",TRUE,NA,NA,10
"NM_05_111.lst","etas",TRUE,NA,NA,3
"NM_05_111.lst","sigmas",TRUE,NA,NA,1
"NM_05_111.lst","ofv",TRUE,NA,NA,NA
"NM_05_111.lst","condn",TRUE,NA,NA,NA
"NM_05_112.lst","read_lst_file",TRUE,NA,NA,980
"NM_05_112.lst","thetas",TRUE,NA,NA,12
"NM_05_112.lst","etas",TRUE,NA,NA,5
"NM_05_112.lst","sigmas",TRUE,NA,NA,1
"NM_05_112.lst","ofv",TRUE,NA,NA,NA
"NM_05_112.lst","condn",TRUE,NA,NA,NA
"NM_05_113.lst","read_lst_file",TRUE,NA,NA,513
"NM_05_113.lst","thetas",TRUE,NA,NA,13
"NM_05_113.lst","etas",TRUE,NA,NA,6
"NM_05_113.lst","sigmas",TRUE,NA,NA,2
"NM_05_113.lst","ofv",TRUE,NA,NA,NA
"NM_05_113.lst","condn",TRUE,NA,NA,NA
"NM_05_114.lst","read_lst_file",TRUE,NA,NA,1191
"NM_05_114.lst","thetas",TRUE,NA,NA,11
"NM_05_114.lst","etas",TRUE,NA,NA,6
"NM_05_114.lst","sigmas",TRUE,NA,NA,1
"NM_05_114.lst","ofv",TRUE,NA,NA,NA
"NM_05_114.lst","condn",TRUE,NA,NA,NA
"NM_05_115.lst","read_lst_file",TRUE,NA,NA,502
"NM_05_115.lst","thetas",TRUE,NA,NA,14
"NM_05_115.lst","etas",TRUE,NA,NA,6
"NM_05_115.lst","sigmas",TRUE,NA,NA,2
"NM_05_115.lst","ofv",TRUE,NA,NA,NA
"NM_05_115.lst","condn",TRUE,NA,NA,NA
"NM_05_117.lst","read_lst_file",TRUE,NA,NA,782
"NM_05_117.lst","thetas",TRUE,NA,NA,9
"NM_05_117.lst","etas",TRUE,NA,NA,3
"NM_05_117.lst","sigmas",TRUE,NA,NA,2
"NM_05_117.lst","ofv",TRUE,NA,NA,NA
"NM_05_117.lst","condn",TRUE,NA,NA,NA
"NM_05_118.lst","read_lst_file",TRUE,NA,NA,1137
"NM_05_118.lst","thetas",TRUE,NA,NA,14
"NM_05_118.lst","etas",TRUE,NA,NA,6
"NM_05_118.lst","sigmas",TRUE,NA,NA,1
"NM_05_118.lst","ofv",TRUE,NA,NA,NA
"NM_05_118.lst","condn",TRUE,NA,NA,NA
"NM_05_119.lst","read_lst_file",TRUE,NA,NA,799
"NM_05_119.lst","thetas",TRUE,NA,NA,10
"NM_05_119.lst","etas",TRUE,NA,NA,3
"NM_05_119.lst","sigmas",TRUE,NA,NA,2
"NM_05_119.lst","ofv",TRUE,NA,NA,NA
"NM_05_119.lst","condn",TRUE,NA,NA,NA
"NM_05_120.lst","read_lst_file",TRUE,NA,NA,639
"NM_05_120.lst","thetas",TRUE,NA,NA,6
"NM_05_120.lst","etas",TRUE,NA,NA,2
"NM_05_120.lst","sigmas",TRUE,NA,NA,1
"NM_05_120.lst","ofv",TRUE,NA,NA,NA
"NM_05_120.lst","condn",TRUE,NA,NA,NA
"NM_06_005.lst","read_lst_file",TRUE,NA,NA,489
"NM_06_005.lst","thetas",TRUE,NA,NA,9
"NM_06_005.lst","etas",TRUE,NA,NA,6
"NM_06_005.lst","sigmas",TRUE,NA,NA,1
"NM_06_005.lst","ofv",TRUE,NA,NA,NA
"NM_06_005.lst","condn",TRUE,NA,NA,NA
"NM_06_006.lst","read_lst_file",TRUE,NA,NA,925
"NM_06_006.lst","thetas",TRUE,NA,NA,10
"NM_06_006.lst","etas",TRUE,NA,NA,5
"NM_06_006.lst","sigmas",TRUE,NA,NA,1
"NM_06_006.lst","ofv",TRUE,NA,NA,NA
"NM_06_006.lst","condn",TRUE,NA,NA,NA
"NM_06_007.lst","read_lst_file",TRUE,NA,NA,834
"NM_06_007.lst","thetas",TRUE,NA,NA,11
"NM_06_007.lst","etas",TRUE,NA,NA,3
"NM_06_007.lst","sigmas",TRUE,NA,NA,2
"NM_06_007.lst","ofv",TRUE,NA,NA,NA
"NM_06_007.lst","condn",TRUE,NA,NA,NA
"NM_06_008.lst","read_lst_file",TRUE,NA,NA,1249
"NM_06_008.lst","thetas",TRUE,NA,NA,10
"NM_06_008.lst","etas",TRUE,NA,NA,6
"NM_06_008.lst","sigmas",TRUE,NA,NA,2
"NM_06_008.lst","ofv",TRUE,NA,NA,NA
"NM_06_008.lst","condn",TRUE,NA,NA,NA
"NM_06_010.lst","read_lst_file",TRUE,NA,NA,1014
"NM_06_010.lst","thetas",TRUE,NA,NA,9
"NM_06_010.lst","etas",TRUE,NA,NA,6
"NM_06_010.lst","sigmas",TRUE,NA,NA,1
"NM_06_010.lst","ofv",TRUE,NA,NA,NA
"NM_06_010.lst","condn",TRUE,NA,NA,NA
"NM_06_011.lst","read_lst_file",TRUE,NA,NA,1195
"NM_06_011.lst","thetas",TRUE,NA,NA,14
"NM_06_011.lst","etas",TRUE,NA,NA,6
"NM_06_011.lst","sigmas",TRUE,NA,NA,2
"NM_06_011.lst","ofv",TRUE,NA,NA,NA
"NM_06_011.lst","condn",TRUE,NA,NA,NA
"NM_06_012.lst","read_lst_file",TRUE,NA,NA,332
"NM_06_012.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_012.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_012.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_012.lst","ofv",TRUE,NA,NA,NA
"NM_06_012.lst","condn",TRUE,NA,NA,NA
"NM_06_013.lst","read_lst_file",TRUE,NA,NA,986
"NM_06_013.lst","thetas",TRUE,NA,NA,11
"NM_06_013.lst","etas",TRUE,NA,NA,5
"NM_06_013.lst","sigmas",TRUE,NA,NA,2
"NM_06_013.lst","ofv",TRUE,NA,NA,NA
"NM_06_013.lst","condn",TRUE,NA,NA,NA
"NM_06_015.lst","read_lst_file",TRUE,NA,NA,1377
"NM_06_015.lst","thetas",TRUE,NA,NA,14
"NM_06_015.lst","etas",TRUE,NA,NA,6
"NM_06_015.lst","sigmas",TRUE,NA,NA,2
"NM_06_015.lst","ofv",TRUE,NA,NA,NA
"NM_06_015.lst","condn",TRUE,NA,NA,NA
"NM_06_016.lst","read_lst_file",TRUE,NA,NA,779
"NM_06_016.lst","thetas",TRUE,NA,NA,9
"NM_06_016.lst","etas",TRUE,NA,NA,3
"NM_06_016.lst","sigmas",TRUE,NA,NA,2
"NM_06_016.lst","ofv",TRUE,NA,NA,NA
"NM_06_016.lst","condn",TRUE,NA,NA,NA
"NM_06_018.lst","read_lst_file",TRUE,NA,NA,336
"NM_06_018.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_018.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_018.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_06_018.lst","ofv",TRUE,NA,NA,NA
"NM_06_018.lst","condn",TRUE,NA,NA,NA
"NM_06_019.lst","read_lst_file",TRUE,NA,NA,766
"NM_06_019.lst","thetas",TRUE,NA,NA,8
"NM_06_019.lst","etas",TRUE,NA,NA,3
"NM_06_019.lst","sigmas",TRUE,NA,NA,2
"NM_06_019.lst","ofv",TRUE,NA,NA,NA
"NM_06_019.lst","condn",TRUE,NA,NA,NA
"NM_06_020.lst","read_lst_file",TRUE,NA,NA,765
"NM_06_020.lst","thetas",TRUE,NA,NA,8
"NM_06_020.lst","etas",TRUE,NA,NA,3
"NM_06_020.lst","sigmas",TRUE,NA,NA,2
"NM_06_020.lst","ofv",TRUE,NA,NA,NA
"NM_06_020.lst","condn",TRUE,NA,NA,NA
"NM_06_021.lst","read_lst_file",TRUE,NA,NA,495
"NM_06_021.lst","thetas",TRUE,NA,NA,13
"NM_06_021.lst","etas",TRUE,NA,NA,6
"NM_06_021.lst","sigmas",TRUE,NA,NA,1
"NM_06_021.lst","ofv",TRUE,NA,NA,NA
"NM_06_021.lst","condn",TRUE,NA,NA,NA
"NM_06_022.lst","read_lst_file",TRUE,NA,NA,715
"NM_06_022.lst","thetas",TRUE,NA,NA,8
